748,1723
1279,1785
94,1245
94,560
1110,1189
94,1795
1602,1126
311,1625
1051,1795
1245,94
1542,1311
1542,1623
1542,560
35,0
223,620
104,1307
1623,1542
1331,1245
1331,712
1795,1051
223,1795
1311,1542
1723,748
493,1435
1245,1331
502,1755
502,1315
502,1315
620,223
1749,537
66,1795
1541,582
1508,846
1331,1245
1284,26
94,1245
94,1245
1126,1602
1245,94
223,769
223,769
223,620
1755,502
1564,192
867,94
94,867
867,94
94,867
867,94
94,867
867,94
94,867
867,94
94,867
867,94
94,867
867,94
1331,1245
537,614
1245,1331
614,537
104,1788
1041,1791
1623,1041
1623,397
1623,94
748,1723
11,1311
502,1755
397,1623
1311,11
1623,397
1782,1623
1623,1782
1782,1623
1782,1623
1623,1782
1623,1782
1782,1623
1623,1782
1782,1623
1541,1245
1723,748
1795,223
192,1564
1342,1795
1342,414
1755,502
1245,1541
1623,1755
620,223
1516,1785
1516,1342
174,94
1795,124
11,1311
11,1342
11,142
414,996
1715,1795
124,1795
502,1755
1541,1245
414,1342
560,1542
560,726
560,94
809,144
809,174
1284,392
1342,11
1342,414
1342,1516
94,1623
1755,1623
1623,94
1623,1755
1755,502
1755,1623
502,1755
392,1284
1284,392
174,809
414,1342
104,614
1780,1782
18,1245
1372,1791
104,1372
104,174
1342,414
104,1780
104,782
1311,11
1780,104
104,1780
104,1623
1623,104
414,1342
104,1623
1780,104
1623,104
104,1780
104,1623
1795,94
1795,1715
104,31
31,104
104,31
31,1674
31,1788
31,124
1782,1780
1780,1782
1782,1780
1780,1782
1782,1780
1780,1782
614,104
1782,1780
1780,1782
1782,1780
104,614
1780,1782
1782,1780
1780,1782
1782,1780
1780,1782
1782,1780
1780,1782
1782,1780
1780,1782
1397,855
1782,1780
1780,1782
1782,1780
31,1254
31,104
104,31
1584,1331
1584,1279
104,1584
1584,104
104,1584
104,43
1342,414
1542,1311
1311,1542
1542,560
1311,1542
1542,1311
1311,1542
1542,1311
1542,1311
1311,1542
1311,1542
1542,1311
1542,1311
1311,1542
94,1245
1311,1542
1542,1311
1311,1542
1311,1542
1542,1311
1311,1542
1542,1311
1311,1542
1542,1311
1311,1542
94,1795
1542,1311
1311,1542
1542,1311
1311,1542
1542,1311
174,104
614,104
1252,491
104,174
104,614
104,1729
414,1342
414,1780
1687,276
392,1284
18,1623
18,1045
1623,18
18,1623
18,1623
18,1805
18,1805
1623,18
18,1623
94,1623
18,1644
18,1644
18,433
614,104
18,1623
18,442
18,442
18,442
104,614
1748,360
18,1748
966,307
1331,1584
1545,1785
1545,1553
1279,1584
1674,31
1674,1542
26,1284
1542,1674
522,584
1623,18
1623,94
712,695
712,1058
638,104
1790,573
1782,522
1058,712
1435,517
1806,2
31,104
1473,1492
1473,1792
1473,1374
31,1674
1755,502
104,31
104,638
1806,2
31,104
94,1623
1623,94
31,1806
1623,696
1806,31
1623,104
1542,638
1542,1807
502,1755
560,1542
104,1623
104,31
1712,502
104,366
769,1020
769,310
104,594
769,594
1284,392
1755,502
1284,26
502,1755
502,1712
1623,104
1755,502
104,1623
1342,414
414,1342
1342,414
1623,104
414,1342
104,1623
414,1342
1623,104
104,1623
1623,104
1623,104
1435,143
104,1623
104,1131
1131,104
104,1131
1623,104
855,1397
104,1623
1131,104
1623,104
143,1435
104,1131
104,1623
104,1770
1544,1331
1331,1544
1685,830
1685,1131
830,1685
1685,830
830,1685
1486,1625
1685,830
830,1685
1397,855
1685,830
104,1026
1685,782
392,1284
830,1685
830,1685
31,104
31,1806
31,1748
31,1808
31,104
104,31
307,966
1542,560
18,1623
502,1755
104,696
1623,18
966,307
104,179
104,1167
179,104
104,179
179,104
104,179
1755,502
301,556
26,1284
585,395
712,1058
2,1806
0,35
1542,1617
502,1755
399,709
1755,502
502,1755
1561,502
1755,502
809,174
726,560
104,1623
1623,104
1685,696
1685,26
26,1685
1623,1809
1372,104
502,1755
502,1561
1755,502
1288,638
767,1279
502,1755
1279,767
1755,502
1716,1025
582,1541
1791,1643
104,1372
104,1623
673,568
1492,1473
1284,1599
1331,1544
1602,1126
430,982
341,1602
259,1782
1131,1685
356,524
1755,244
501,1396
855,1397
1342,414
1342,414
1581,1542
414,1342
1581,1584
18,1623
1729,104
104,1729
1782,1729
1729,1782
1782,1729
1729,1782
1782,1729
1729,1782
1782,1729
604,1697
1782,220
1755,1484
1542,1581
709,399
709,244
502,1755
1561,502
1792,1473
41,1279
1712,2
179,2
66,179
179,66
2,1712
66,179
179,2
2,179
1712,2
179,66
66,179
179,66
66,179
179,66
66,179
179,66
179,66
66,179
104,1131
2,179
1755,502
502,1755
1755,502
1396,501
8,1189
1584,1581
712,1058
62,493
11,1311
11,1342
94,1623
94,174
94,560
94,1189
94,1321
1311,11
1810,524
1542,1311
502,1755
66,696
104,1623
104,560
1623,104
560,94
104,1623
1623,104
524,1810
524,1810
524,356
1810,524
104,1623
1623,104
1342,414
1755,502
104,1623
414,1342
1623,104
104,1623
1623,104
104,1623
1623,104
104,1623
1623,104
104,1623
1623,104
104,1623
1623,104
1131,104
104,1131
104,1623
1131,104
1623,104
104,1131
104,1623
1623,455
1623,104
455,1623
1623,455
104,1623
1623,104
455,1623
455,1623
1623,455
104,1623
1623,455
455,1623
455,1623
1623,104
1623,455
1623,455
104,1623
1623,104
455,1131
455,1623
104,1623
1623,455
1623,104
455,1623
455,1623
1623,455
104,1623
1623,104
104,1623
1623,104
104,1623
1623,104
104,1623
560,1542
1279,41
560,104
104,560
560,726
560,104
1811,1812
1028,1740
104,560
524,1810
1801,1800
1761,1280
537,223
223,537
1189,8
1782,537
223,537
968,1668
1668,968
1280,1761
966,26
537,223
537,1782
537,223
502,1755
1740,1795
1471,846
1755,502
26,966
1542,560
142,11
1041,1623
502,1755
223,537
356,524
356,524
1755,502
1623,1041
1623,1339
712,1058
537,223
11,1311
223,537
1311,11
1311,1542
537,223
223,537
1542,1311
537,223
223,537
271,673
1279,1286
1584,1668
502,1755
1668,1584
1810,1813
243,141
1623,1810
1813,1810
1755,502
1810,1623
1623,1810
174,809
1473,1792
1473,1374
502,1755
1755,502
244,709
1755,1623
1623,1755
1623,104
1755,1623
104,1623
1623,1755
1623,104
104,1623
1755,1623
1623,104
584,522
968,1668
104,1623
1623,1755
1623,104
395,585
1623,223
104,1623
695,712
560,1542
560,104
356,1795
1487,297
1342,414
1342,11
1795,66
104,560
1668,968
1311,1542
560,104
104,560
1581,1542
104,873
1761,1280
1584,1668
493,62
1584,1348
414,1342
1025,1716
422,1025
1025,422
1337,1814
1668,1584
104,1770
104,473
1185,1815
1166,395
1166,808
1542,1581
1542,1311
1542,560
1542,1623
712,695
1311,1542
517,1435
1623,1542
1810,524
297,1487
1785,1343
1435,517
968,1668
502,1755
1542,1311
1542,1623
1755,502
62,493
524,1810
1624,104
1487,297
846,1487
502,1755
1361,1607
1755,502
1602,341
1311,1542
341,1602
455,1312
502,1755
695,712
1311,1343
104,1624
524,356
104,1730
1755,502
1755,1623
1345,1313
1312,455
502,1755
414,1466
1668,968
1755,502
11,1342
11,1311
11,142
1343,1311
1343,1785
1166,1049
502,1755
846,1279
1755,502
1542,1311
493,62
1311,1343
1311,1542
1311,1343
1315,1542
1315,502
517,1435
522,31
522,181
522,1634
522,140
522,1331
522,1148
522,1816
522,628
522,35
522,874
522,611
522,88
522,1805
522,63
522,1113
522,898
522,1817
522,590
522,14
522,1379
522,1181
522,1818
522,1819
522,69
522,43
522,919
522,110
522,171
522,136
522,417
522,1820
522,297
522,1821
522,707
522,1822
522,798
522,1136
522,845
522,1540
522,1565
522,1040
522,1393
522,327
522,333
522,811
522,117
522,1823
522,1824
522,121
522,1591
522,1825
522,1826
522,1342
522,1021
522,1813
1031,522
1623,1755
1813,174
1813,7
1813,522
11,1807
1309,560
104,1788
356,524
1309,1791
395,1471
524,356
1343,1311
430,560
1471,395
1607,1361
142,11
1435,517
1311,1386
11,142
1640,1618
1361,1607
94,625
104,1770
104,366
1807,11
1807,94
11,1807
94,1807
1788,680
1788,1471
1471,1788
1770,104
1788,1471
104,1770
1607,1361
1471,1788
1770,104
104,1770
1770,104
104,1770
1770,104
104,1788
104,1770
1788,104
104,1788
1770,1788
1770,104
1685,1788
104,1770
1788,1685
1788,1770
1788,104
104,1788
1770,1788
1788,1770
1788,104
1770,1788
104,1788
1788,104
104,1788
1788,104
104,1788
1788,104
104,1788
502,1755
1685,26
846,151
151,846
151,846
846,151
151,846
1791,1309
1279,846
1668,1640
1785,1279
392,192
1674,31
1674,1542
1782,1674
1674,1782
1782,1674
94,1402
1051,1795
546,1245
1051,1788
808,1166
1331,522
1807,11
1807,94
1245,546
1279,1785
1782,1182
192,392
1386,1311
560,430
560,1309
560,104
104,560
560,1542
560,104
11,1807
174,1813
1311,1386
1647,718
1166,808
1807,11
1166,808
31,522
31,1674
11,1807
11,31
11,397
430,560
1542,51
1309,560
62,493
1740,782
522,31
522,1331
619,26
808,1166
581,26
0,1625
1674,31
1674,1782
26,619
1807,11
1487,846
1166,808
397,11
397,11
1484,1755
546,1245
1542,1674
619,26
846,1487
1542,560
26,619
808,1166
808,1166
1755,502
1755,1484
1623,455
104,560
767,1279
1166,808
493,62
1813,174
31,1402
104,1394
1539,47
1539,248
11,397
11,867
11,1807
11,1245
1279,767
619,26
26,619
104,696
104,696
1131,340
397,11
104,1623
1623,104
104,1623
1623,104
104,1623
1623,104
104,1623
1623,104
1712,560
104,1623
1755,1628
1623,104
174,1813
104,1623
1623,104
104,1623
1623,104
104,1623
1623,104
104,1623
1623,104
104,1623
867,11
1623,104
11,867
11,867
867,11
11,397
867,11
11,867
397,11
104,1623
11,867
867,11
11,867
867,11
1623,104
11,867
11,397
867,11
1623,397
104,1623
1623,104
11,867
104,1623
867,11
11,867
867,11
11,867
1623,104
397,11
104,1623
867,11
1623,104
11,1623
1623,11
397,1623
11,867
11,1623
1623,397
1623,11
11,1623
1623,11
11,1623
11,867
1623,11
867,11
867,11
397,1623
104,1623
1623,104
1623,397
397,1623
397,1623
1623,397
1623,397
397,1623
1623,397
397,1623
1623,397
397,1623
1623,397
397,1623
1623,397
397,1623
1623,397
397,1623
1623,397
397,1623
397,1623
397,1623
104,1623
1623,397
1623,397
1623,104
104,1623
397,1623
1623,104
1487,846
104,1623
31,11
11,31
1544,1331
1544,1555
1782,203
1216,1343
782,1740
104,1742
846,1020
220,1782
220,1795
104,414
414,104
104,414
104,926
1313,1345
31,11
560,1712
560,104
560,1542
712,695
560,430
560,1309
1788,1051
1788,35
1788,455
1623,455
455,1788
430,560
1166,453
104,560
1361,1607
680,1788
809,174
333,522
1343,1216
40,1827
40,1806
40,175
40,175
40,175
40,175
40,175
40,175
1712,494
11,31
455,1541
1245,546
1782,1245
31,1828
1712,616
174,809
1607,1361
50,1435
969,1640
1697,604
1541,455
1309,560
11,867
1041,1623
62,493
455,1541
455,414
1584,1787
1541,455
1182,1782
1797,1796
502,1755
297,969
455,1541
428,1166
1542,560
1166,428
867,11
1755,502
1555,1544
1236,842
1541,455
414,1675
455,1541
517,1829
1623,1041
192,392
1245,546
546,1245
982,430
248,1539
1541,455
493,62
430,982
455,1541
1435,50
94,1807
581,1435
1623,455
455,1623
1623,455
1623,455
1623,1397
1397,1623
1397,1623
1623,1397
1623,1397
1397,1623
1623,1397
1397,1623
1542,404
1623,1397
1397,1623
1623,1397
1623,718
1126,1748
50,1774
1623,1397
842,1236
1541,455
455,1541
455,1096
1245,546
1782,404
428,1166
414,1342
1623,455
62,493
672,1126
50,1435
1345,1313
1591,522
493,62
672,414
414,672
672,414
414,672
672,414
1814,1337
1640,969
200,142
94,1623
979,1602
522,333
546,1245
1126,104
1126,31
560,1309
560,430
560,1542
1041,1623
1783,2
1623,94
1623,1041
104,1126
31,1126
430,560
430,1830
1830,430
430,1830
144,809
672,31
508,1025
1783,2
1783,2
1166,428
1166,808
809,144
1806,40
1806,288
1806,31
1313,1345
1623,1625
1623,1703
1623,11
1703,1623
1623,1703
808,1166
1625,1623
1025,508
1623,1625
1782,672
1782,1623
1623,1782
1623,455
1245,546
31,672
31,1806
1806,31
11,1830
616,1542
867,11
616,1712
1049,1048
616,430
1049,1453
1782,1230
1484,1755
672,31
672,1782
502,1755
1783,2
430,616
1374,1755
1374,1473
1374,1473
718,1623
1755,502
11,867
1761,1280
1216,1343
1584,392
1284,999
31,672
31,1830
1542,616
1542,560
1542,1830
94,1623
94,1795
672,31
502,1755
1435,581
1435,50
1623,718
1623,94
94,1623
66,31
307,414
307,966
1623,94
1602,979
1755,502
581,1435
50,1216
1545,31
1623,478
31,1545
31,66
1435,581
94,1623
276,1687
1623,94
1331,1729
1544,1331
62,493
50,1435
1435,50
50,1435
94,1623
11,1311
2,35
2,43
1783,2
1783,2
1783,2
1545,31
798,522
0,2
1783,2
31,1545
442,1542
1311,11
397,672
1041,1623
397,1396
397,1396
1126,31
1126,104
1126,455
581,1435
1396,397
397,1396
455,1126
767,1279
1279,1402
1402,94
1402,1279
1230,1782
1783,2
1783,2
1782,1230
1435,50
1435,581
1740,1831
397,1012
104,1126
1279,1402
1623,94
1623,1041
66,782
616,430
616,1712
1534,1433
1712,616
430,616
1126,104
1542,442
1564,66
982,430
188,43
142,200
1396,397
1314,1723
502,1755
333,522
1433,1534
1342,414
672,1402
397,1396
94,1623
397,696
1675,414
397,1643
397,1675
397,1675
1675,397
397,1675
1675,397
1723,1314
1782,1723
1723,1782
1545,1785
1623,94
397,1623
1230,1782
1795,94
1586,672
672,1586
1402,672
1755,502
1785,1279
808,307
1643,397
1643,455
455,1643
430,1586
455,1643
1643,455
1643,455
397,1643
1782,1230
356,1402
1643,397
1230,1782
248,1025
397,1643
397,1643
1782,1230
1189,393
1623,397
1314,1723
397,1623
1012,397
1402,356
31,1126
1782,696
203,1782
422,446
428,1166
8,1643
1025,248
1252,1167
1166,428
502,1755
414,1342
455,1131
455,1131
1623,455
356,1402
455,1131
1167,1252
104,1126
1623,104
197,1564
969,1640
1279,1785
104,1623
66,1808
1561,1516
1516,1561
1230,1782
288,1806
969,1564
556,301
616,1712
616,430
1402,356
2,31
356,1402
430,616
94,1623
94,1795
94,560
1643,8
1643,397
1623,94
1755,1374
1782,1230
66,1402
1755,502
35,1788
502,1755
397,1643
696,1782
1402,66
1126,1226
11,1311
1830,31
11,1623
1623,11
1830,1542
31,2
11,1623
1830,11
397,1643
1755,502
1623,11
182,1675
104,1830
1723,1314
1311,11
104,1623
1623,104
94,1623
1623,94
94,1623
1830,104
1807,94
1623,94
1782,696
1712,616
1830,1751
104,1830
104,1623
1830,104
104,1830
356,1402
455,1131
66,1674
397,1780
1780,397
446,422
397,1780
1078,26
397,1780
1078,26
397,446
397,89
1516,709
982,1078
1230,1782
1078,982
709,1516
26,1078
1542,1830
1788,455
1788,680
1788,35
846,1131
1643,397
1131,455
1131,846
696,641
66,1830
66,1402
1402,356
1402,66
66,1402
641,696
1402,66
1078,26
397,1643
397,1643
1643,397
397,1643
1751,1830
1096,455
1780,397
1623,1780
604,1697
1623,519
1675,182
1675,182
35,1788
982,1078
982,984
1782,1230
1782,1830
1405,259
1830,1782
696,641
1230,1782
1247,130
1782,1830
1782,1230
1788,35
1788,31
1788,43
846,1131
397,1780
641,696
31,1788
66,31
50,1435
1516,709
0,311
0,131
1674,66
1755,1674
696,641
1078,982
31,66
1755,1623
1623,1755
1755,1623
1830,1782
1788,31
1230,1782
560,94
1782,1830
560,1542
1542,560
1623,1755
1755,1623
1623,1755
1755,1623
1623,1755
1755,1623
397,1623
1623,397
397,1623
131,0
1623,397
397,1623
1755,1623
1623,397
1623,1755
1755,1623
1623,1755
1755,1623
1623,1755
397,1623
1623,397
397,1623
31,1788
1623,397
1623,1397
397,1623
560,1749
1542,1311
0,131
1561,1516
1806,288
1473,1374
1643,1757
616,1712
1674,1755
341,26
1755,1674
26,341
131,0
311,0
556,560
1623,556
982,1078
1126,1572
341,560
1757,1643
846,1487
0,311
560,556
560,341
1755,1832
842,1833
842,1834
1674,1755
809,1791
1041,1623
1041,1674
696,491
1131,846
41,1723
41,26
1643,1757
1643,397
1643,1757
66,1402
397,1643
1433,1311
709,1516
1674,1041
846,1131
455,1131
808,1166
1358,1342
619,26
1712,616
392,1584
1835,1290
1835,1320
1835,1392
1835,374
1835,142
1835,696
1835,397
1835,1339
1835,698
397,1835
397,1835
1628,1755
1835,397
397,1835
1835,397
94,1402
397,1835
1835,397
397,1835
94,1807
94,1623
1623,94
94,1623
1623,94
94,1623
1835,397
1835,1248
94,560
94,1451
680,1836
556,1623
144,809
1331,1736
556,560
1280,1761
1331,1311
1623,556
1311,1433
1311,1331
502,1755
698,1835
397,1835
1757,1643
1757,1643
1757,1643
259,1405
66,1674
616,1712
769,638
769,616
616,769
1166,808
1749,560
1674,66
1131,846
